SMILES,IZ
O=C(OCC(F)(F)F)[C@H]1C[C@H](C(=O)c2ccc(F)cc2)N2N=CC=C[C@@H]12,19
CC(O)(Cc1cn(CC(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)nn1)c1ccc(S(=O)(=O)c2ccccc2)cc1,15
COc1ccc(Cl)c(-c2nnc3n2NC(c2ccc([N+](=O)[O-])o2)S3)c1,13.21
c1ccc(-c2c[nH]c(Nc3cc(-c4ccccc4)n(-c4nc(-c5ccccc5)cs4)n3)n2)cc1,20
COc1ccc(-[n+]2noc(O)c2Cn2cnc3ccccc32)cc1,10
Cc1ccccc1OCc1ccccc1-c1nnc(-c2cccc(Br)c2)o1,10
Clc1ccc(-c2nnc(C34CC5CC(CC(C5)C3)C4)o2)cc1,10
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN)C[C@H]12,26
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(Br)cc4)cc3)nc3ccccc23)c1,25
Nn1c(SCC(=O)Nc2cc(Cl)c(Cl)cc2Cl)nnc1-c1cc(F)c(Cl)cc1Cl,30
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(N5C(=O)CSC5c5ccc(Cl)c(Cl)c5)cc4)nc(N(C)C)n3)ccc12,19
CN1CCN(CN2C(=O)NC(c3ccccc3)(c3ccccc3)C2=O)CC1,10
COc1cccc(C2C(Cl)C(=O)N2c2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)c1O,13
CC(C)NC(O)COc1c(Br)c(Br)c(Br)c2c1OC(C)(C)C2,22
CCCN(CCC)CC(=O)Nn1c(S)nnc1-c1ccc(C)cc1,11.13
Clc1cc(Cl)c(Cl)c(-c2nc(CN3CCOCC3)cs2)c1,10
O=[N+]([O-])c1ccc(CN2CCN(C3=NS(=O)(=O)c4ccccc4N3c3ccccc3)CC2)o1,15
COc1ccc(C2C3=C(N=c4s/c(=C\c5c[nH]c6ccccc56)c(=O)n42)c2ccc(OC)cc2CC3)cc1,8
CCOC(=O)C1C(=O)C=C(c2ccc(C)cc2)CC1c1ccc(OC)c(OC)c1,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4C(=O)c5ccccc5C4=O)CC3)cc21,12
NC(=O)c1sc2c(c1N)c1c(c3nncn32)CCCC1,0
COc1ccc(-c2nn(-c3ccccc3)cc2C2CC(c3ccc(-c4ccccc4)cc3)=NN2c2ccccc2)cc1,5
COc1cc(NC(=O)N2N=C(c3cc4ccccc4o3)CC2c2ccc(O)c(OC)c2)ccc1O,2
O=C(CC(Sc1ccccc1)c1ccco1)c1ccc(O)cc1,14
Nc1ncnc2nc(-c3ccc(Cl)cc3)cc(-c3c(-c4ccccc4)[nH]c4ccc(Cl)cc34)c12,11
O=[N+]([O-])c1c(CBr)nc2sccn12,11
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)nc3ccccc23)c1,24
CN1C(=O)C2C(N(C)C1=O)N1C(=S)NNC1N2C,21
CCOC(=O)c1nnc2c(Cc3ccccc3)nc3ccccc3n12,10
Cc1ccc(C2=NOC(CO)CC2)cc1C,12.75
Clc1cc(-c2[nH]ncc2-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(Cl)s1,6
CN1C(N2CCN(C(=O)c3ccc([N+](=O)[O-])o3)CC2)=NS(=O)(=O)c2ccccc21,10
c1ccc(-c2c[nH]/c(=N/c3nc4ccccc4[nH]3)[nH]2)cc1,11
CC1CC(C)CN(c2nc(Nc3ccc(C#N)c(C(F)(F)F)c3)nc(Oc3ncnc4ccccc34)n2)C1,27
Cc1c(C(N)=O)sc2nc(SCc3ccccc3)n(-c3ccccc3)c(=O)c12,12
O/N=C/c1nccn1-c1ccccc1,15.8
CC1=Nn2c(nnc(C)c2=O)NNP1(c1ccccc1)(c1ccccc1)c1ccccc1,22
Cc1[nH]nc2c1C(c1c(F)c(F)c(F)c(F)c1F)C(C#N)=C(N)O2,15
O=C1N/C(=N\c2ccccc2[N+](=O)[O-])S/C1=C\c1ccccc1Cl,15
COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(-c2nc3cc(C)c(C)cc3[nH]2)ccc1O,21
Cc1c(-n2c(Cc3ccc(Cl)cc3)nn(CC(=O)NNC(=S)Nc3ccc(F)cc3)c2=O)c(=O)n(-c2ccccc2)n1C,10
Cc1ccc(-n2cc(Cn3c(-c4cccc(F)c4)nc4ccccc43)nn2)c(F)c1,13
Cc1cc(=O)[nH]c(/C(=N/Nc2cccc([N+](=O)[O-])c2)C(=O)c2ccc(Cl)cc2)n1,0
Fc1cc(-c2nnc3n2N=C(Nc2ccc(Cl)cc2)CS3)c(Cl)cc1Cl,32
O=[N+]([O-])c1ccc(C2=Cc3[nH]nc(O)c3C(c3ccc4c(c3)OCO4)C2)cc1,0
Cc1ccc(C2=CC(c3c(-c4ccccc4)[nH]c4ccc(Cl)cc34)c3c(nc(=O)[nH]c3N)O2)cc1,10
N=c1sc(-c2cccs2)nn1CC(=O)N1c2ccccc2Sc2ccccc21,4
COc1ccc(-c2nc3ccccc3n2Cc2c(O)on[n+]2-c2ccc(OC)cc2)cc1,12
Cc1ccc(C(=O)n2cc(C)n(-c3cccc(Cl)c3)c2=S)cc1,16
O=C(N/N=C/c1ccccc1)c1cc(Cl)c(Cl)[nH]1,18
COc1ccc(/C=N/NC(=O)CSc2nnc(-c3ccncc3)n2-c2ccccc2)cc1,30
COc1ccc(C2CC(c3ccccc3)=Cc3[nH]nc(O)c32)cc1,0
O=C(N/N=C/c1ccc(Cl)cc1)c1cc(Cl)c(Cl)[nH]1,16
CS/C(Nc1ccccc1)=C(\C#N)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,13
COc1cc(/C=N/NC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc(OC)c1OC,23
Cc1nc(N)sc1Sc1nc2ccc(Cl)cc2c(=O)n1Cc1ccccc1,8
N#C[C@H]1C[C@@H](C(=O)c2ccc(F)cc2)N2N=CC=C[C@@H]12,14
COc1cc(/C=C/C(=O)c2ccc(O)cc2)ccc1OCc1nnc(-c2ccccc2O)o1,28
Cc1cccc(CSc2nnc(-c3ccccc3COc3ccc(Cl)cc3)o2)c1,11
COc1ccc2oc(=O)c3c(c2c1)Nc1ccccc1N3,7
Cc1ccc(C2=CC(c3c(-c4ccccc4)[nH]c4ccccc34)c3c(nc(=S)[nH]c3N)O2)cc1,5
Cc1cc(=O)oc2cc(OCCCCCCn3cc(CN4CCCC4)nn3)ccc12,14.8
Cc1cccc(OCc2ccccc2-c2nnc(SCc3ccccc3)o2)c1,10
O=C(O)c1ccc([N+](=O)[O-])cc1Sc1nc2ccc(Cl)cc2c(=O)n1Cc1ccccc1,8
COc1ccc(-c2cc(-c3ccc(Nc4cc(=O)oc5ccccc45)cc3)nc(N)n2)cc1OC,23
Oc1ccc(/C=N/Nc2cc(N/N=C/c3ccc(O)cc3)[nH]n2)cc1,18
CS(=O)(=O)c1ccc(OCc2nnc3n2N=C(c2ccc(Cl)cc2Cl)CS3)cc1,11
Nc1[nH]nc2nc(-c3ccccc3)cc(-c3c(-c4ccccc4)[nH]c4ccc(Cl)cc34)c12,5
CC1(C)CC(=O)C2=C(C1)Nc1c(ccc3ccccc13)C2c1ccc(Cl)cc1,9
Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)C2)cc1,9.33
Nc1[nH]c(=S)nc2c1C(c1c(-c3ccccc3)[nH]c3ccc(Cl)cc13)C=C(c1ccc(Cl)cc1)O2,11
Cn1c[n+](CC(=O)c2ccccc2)cc1[N+](=O)[O-],9
Cc1ccc(-c2nnc(-c3sc4ncnc(N5CCOCC5)c4c3C)o2)cc1,14
NC(=S)N/N=C/c1nc2ccc(I)cc2c(=O)n1-c1ccccc1,0
Cc1ccc(-n2nnc(C3=NN(c4nc(-c5ccc(Cl)cc5)cs4)C(c4ccc(F)cc4)C3)c2C)cc1,24
C[C@@H]1C2=C(C[C@@H]1O)[C@@H](C)[C@H](O)C[C@@H](C(C)(C)O)C2,17
O=C(/C=C/c1ccccc1)c1ccccc1,10
O=C(NC(=S)Nc1ccccc1)c1cn(CCO)c2c(cc(Cl)c3ncccc32)c1=O,9
CCCCc1nc(Cl)c(-c2cc(-c3ccc(OC)cc3)nc3c2C(=O)c2ccccc2-3)n1Cc1ccccc1,9
Cc1cc(SCc2nc3ccccc3s2)nc(SCc2nc3ccccc3s2)n1,24
O=c1[nH]cnc2c(-c3ccc(Br)cc3)[nH]nc12,17.5
N#C/C(=C\c1cnc(N2CCOCC2)nc1)c1nc2ccccc2[nH]1,35
COc1ccc(NC(=S)NNC(=O)Cn2nc(-c3ccc(C)cc3)n(N)c2=O)cc1,35
N#Cc1c(N)c2c(N)c3c(nc2oc1=O)OC(c1ccccc1)=CC3c1c(-c2ccccc2)[nH]c2ccccc12,7
N#CC1CC(C#N)C2NC(=O)C3C(c4ccc(Cl)cc4)CSC3N2C1=N,8
N#C/C(=C\c1cnc(Nc2ccc(Cl)cc2)nc1)c1nc2ccccc2[nH]1,28
COc1ccc2c(c1)CCC1=C2N=c2s/c(=C\c3c(C)[nH]c4ccccc34)c(=O)n2C1c1ccc(Cl)cc1,8
COc1cccc(C2NC(=O)C3CNN(c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])C3N2)c1,12.5
COc1ccc(C2CC(=NOC(=O)c3ccccc3)CC(c3ccc(OC)cc3)N2C)cc1,2
Cc1cc(SCc2nnc(-c3ccc(Cl)cc3)o2)nc(SCc2nnc(-c3ccc(Cl)cc3)o2)n1,17
Cc1[nH]nc2c1C(c1cccc(Oc3nc(Cl)c(Cl)cc3Cl)c1)C(C#N)=C(N)O2,15
Cc1c(-n2c(Cc3ccc(Cl)cc3)nn(CC(=O)N/N=c3/scc(-c4ccc([N+](=O)[O-])cc4)n3-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,20
O=C(Nc1nc(-c2ccccc2)co1)c1[nH]ncc1-c1ccccc1,12
CSc1ccc(Cc2nnc3sc(Cc4ccccc4)nn23)cc1,15
Cc1ccc(/C=C/C(=O)C2C(=O)NC(=S)NC2=O)cc1,17
Cc1ccc(-[n+]2noc(O)c2CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,16
S=c1oc(-c2ccncc2)nn1CNCCN1CCOCC1,13
COc1cccc(C2C(C(=O)c3c[nH]c4ccccc34)=C(N)Oc3ccc4ccccc4c32)c1,17
COc1cc(-c2nc3sc4c(c3c(=O)n2C(N)=O)CCCC4)cc(OC)c1OC,17
O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)N/N=C/c1ccccc1Cl,22
O=C1CC(CCc2ccc3c(c2)OCO3)=NN1C1CC(C(F)(F)F)Nc2c1cccc2C(F)(F)F,24
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,34
COc1ccc(C2CC(c3ccc4c(c3)OCO4)=Cc3[nH]nc(O)c32)cc1,0
Cc1ccc2nc(NC(=O)CSc3nnc(Cn4cnc5ccccc54)o3)sc2c1,15
N#Cc1c(-c2ccc(Cl)cc2)cc(-c2ccc(Nc3nc(Nc4ccccc4)nc(Nc4ccccc4)n3)cc2)nc1N,0.09
CCOC(=O)C1C2NC(=N)C3CCCCC3C2NN1c1ccc(OC)cc1,20
Nn1c(Sc2ccc(S(=O)(=O)Cl)cc2)nnc1-c1ccccc1,10
CCCn1c(-c2ccc(-n3cncn3)cc2)nc2c(F)cc(F)cc21,23
CCOC(=O)C1C(=O)C=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OC)cc1,0
O=C1/C(=N\N2C(=S)NNC2CCc2ccccc2)c2cc(Cl)ccc2N1CN1CCCCC1,21
Clc1ccc(OCc2ccccc2-c2nc(-c3cccc(Br)c3)cs2)cc1,18
Cc1cccc(OCc2ccccc2-c2nnc(-c3ccccc3F)o2)c1,16
CCCc1nn(CC(=O)N2c3ccccc3Sc3ccc(Cl)cc32)c(=N)s1,12
O=C1N/C(=N\c2ccccc2[N+](=O)[O-])S/C1=C\c1cccc([N+](=O)[O-])c1,16
Cc1ccc(Nc2ccc3c(C(=O)O)cc(-c4ccccc4)nc3c2)cc1,3
O=C1C(Cl)C2(C(=O)Nc3ccccc32)N1c1ccccc1[N+](=O)[O-],19
Cc1ccc(-n2nnc(C3=NN(C4=NC(=O)CS4)C(c4ccc(F)cc4)C3)c2C)cc1,20
O=C(N/N=C/c1ccccc1O)c1cc(Cl)c[nH]1,14
CCN(CC)CCSc1nc(-c2ccccc2)c(C#N)c(=O)[nH]1,18
Cc1cn2c(=O)c3c(nc2n1N)NC1=C(C(=O)CC(C)(C)C1)C3c1ccc([N+](=O)[O-])cc1,23
Fc1ccc(-n2c(S)nnc2CSc2nnc(-c3ccccc3)n2-c2ccccc2)cc1,21
O=C1CSC(c2ccccn2)N1c1nnc2c3cc(Cl)ccc3nc-2s1,20
COc1ccc(Cl)c(-c2nnc3sc(-c4ccnc5ccccc45)nn23)c1,18.71
COC1(O)C(=O)c2ccccc2OC1(OC)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,22.16
C#CCOCNC1=CC(=O)c2ccccc2C1=O,18
COc1ccc(-c2cc(C(=O)c3ccco3)c3c(=O)[nH]c(=S)[nH]c3n2)cc1,11
CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4ccc(Cl)cc4)o3)c(=O)n2C1c1ccc(SC)cc1,10
Cc1ccc(/C=N/n2c(-c3ccccc3)nc3c(Br)cc(Br)cc3c2=O)cc1,22
CC(=O)Nc1ccc(NC(=O)CNc2ccc(-c3nc(N4CC(C)CC(C)C4)nc(N4CC(C)CC(C)C4)n3)cc2)cc1,19
O=[N+]([O-])c1ccc(CN2CCN(C3=NS(=O)(=O)c4ccccc4N3c3ccccc3)CC2)s1,12
C[C@H]1c2ccoc2C[C@H]2[C@H]1[C@@H](O)[C@@H](OC(=O)c1ccccc1)[C@@]1(O)C(C)(C)CCC[C@]21C,12
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(N5C(=O)CSC5c5ccc(O)cc5O)cc4)nc(N(C)C)n3)ccc12,18
CCOC(=O)C1=C(N)Oc2[nH]c(=S)[nH]c(=O)c2C1c1ccc(Cl)cc1,19
Cc1nn(CC(=O)N2c3ccccc3Sc3ccccc32)c(=N)s1,25
CC(=O)Nc1ccc(Cl)cc1Sc1ncccc1[N+](=O)[O-],14
COc1cc(/C=N/N=c2\scc(-c3cc(O)ccc3O)n2-c2ccc(C)cc2)ccc1O,16
Cc1cc(O)c2c(c1)C(=O)c1ccccc1C2=O,10
O=C1NNNN1c1ccccc1,0
COC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)c1cc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)ccc1O,27
COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc(I)c(-c2nc3cc(C)c(C)cc3[nH]2)c(I)c1,24
Cc1ccccc1-n1cc(Cn2c(-c3cccc(F)c3)nc3ccccc32)nn1,19
Cc1ccc(C2SCC(=O)N2c2ccc(Nc3nc(Oc4ccc5c(C)cc(=O)oc5c4)nc(N(C)C)n3)cc2)cc1,20
COc1ccc(Cl)c(-c2nnc3sc(-c4ccnc(Cl)c4)nn23)c1,19.11
O=c1c2cc(I)ccc2nc(/C=N/NC(=S)Nc2ccccc2)n1-c1ccc(F)cc1,0
O=C(NS(=O)(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1)c1ccc(Cl)s1,19
Cc1ccc(N2C(=O)C(Cl)C23C(=O)Nc2c(Br)cc(Br)cc23)cc1,26
COc1cc(-c2nc3sc4c(c3c(=O)n2-c2nc3cc(C)ccc3s2)CCCC4)cc(OC)c1OC,12
NC(=S)N1N=C(c2cccc3ccccc23)CC1c1ccc([N+](=O)[O-])cc1,22
O=[N+]([O-])c1cccc2c1NCC1C2=NN(c2ccccc2)C1c1ccc(Br)cc1,16
O=C(N[C@H]1C=C[C@@H](O)C1)OC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,10
N#Cc1c(-c2ccc(Cl)cc2)csc1NC(=O)c1c[nH]nc1N,3.3
CCN1CCN(CC2SC(c3ccc(Cl)cc3)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,23
COc1ccc(-c2nnc(Cc3nnc(-c4ccc(OC)c(OC)c4)o3)o2)cc1OC,9
Cc1ccc(OCc2nnc(-c3cc(F)c(Cl)cc3Cl)o2)cc1,32
Cc1nc(NC(=O)NC2CCCCC2)sc1C(=O)NN,13
CC(NCCC(=O)c1cccc(O)c1)C(O)c1ccccc1,22
O=C(N/N=C/c1ccc(Cl)cc1)c1cc(Cl)c[nH]1,15
CCCc1nnc2n1N=C1c3cccc(C)c3CC1S2,17.6
Cc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1,8.36
CCCCC/C=C\CC[C@H](O)CCCCCCCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1,27.1
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C/C(=O)C(=O)O)cc1,13
O=C1N/C(=N\c2cccc(Cl)c2)S/C1=C\c1ccccc1Cl,8
O=[N+]([O-])c1ccc(-c2csc(-c3ccccc3COc3ccc(Cl)cc3)n2)cc1,18
Cc1cc2oc(=O)c(C(c3c(O)c4cc(C)c(C)cc4oc3=O)c3coc4ccccc4c3=O)c(O)c2cc1C,23.3
CCOP(=O)(OCC)C(NNC(=O)c1nn(C)c2ccccc12)c1cccc(F)c1,7
CCOC(=O)CNc1nc(Nc2ccc(C#N)cc2)nc(Oc2cc(=O)n(C)c3ccccc23)n1,5
CCN1CCN(CC2SC(c3ccc(C)cc3)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,26
Cn1cccc1/C=N/Nc1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,24
CCOC(=O)C1C(c2ccccn2)N(N=O)C(c2ccccn2)C(C(=O)OCC)S1(=O)=O,9
N#C/C(=C\c1cnc(Nc2ccc(Cl)cc2)nc1)c1nc2ccccc2s1,30
COc1ccc(-[n+]2noc(O)c2Cn2c(-c3cccc(Br)c3)nc3ccccc32)cc1,10
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccccc4)nc(N4CCN(c5ccccn5)CC4)n3)ccc12,22
N#Cc1c(Cl)c(Cl)c(Nc2ccc(Nc3ccc(F)cc3)c3c(=O)[nH]cnc23)c(C#N)c1Cl,11
N#CC1=C(N)OC2=C(CNc3c2cccc3[N+](=O)[O-])C1c1ccc(F)cc1,20
COc1ccc2nc(C)cc(-n3cc(CNC4CCCCC4)nn3)c2c1,11
CCN1CCN(CC2SC(c3ccc(Cl)cc3Cl)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,21
COc1cc(C2CC(=NOC(=O)c3cc(O)cc(O)c3)CC(c3ccc(O)c(OC)c3)N2C)ccc1O,5
O=c1cc(Oc2nc(Nc3ccccc3)nc(N3CCN(c4ccccc4)CC3)n2)c2ccccc2o1,15
Nc1nc(-c2nnc(S)n2-c2ccc(Cl)cc2)cs1,8
COc1ccc2cc(C(C)C3=N/C(=C/c4ccc(F)cc4)C(=O)O3)ccc2c1,15.3
O=C(CC(Sc1ccccc1)c1ccco1)c1ccccc1Cl,14
S=C1NNC2C3C4CCCCC4NC(c4ccc(Cl)cc4)C3C(c3ccccc3)C(c3ccccc3)N12,13
Cc1ccccc1/C=C/C(=O)c1cc(C(=O)/C=C/c2ccccc2C)c(O)cc1O,5
CS(=O)(=O)c1ccc(OCc2nnc3sc(-c4cccc(Cl)c4)nn23)cc1,11
O=C1N/C(=N\c2ccc(F)c(Cl)c2)S/C1=C\c1ccccc1[N+](=O)[O-],11
COc1ccc(N(CC(=O)NCCCSc2ccccc2)C(=O)CNC(=O)OC(C)(C)C)cc1,0
O=[N+]([O-])c1cccc2c1NCC1C2=NN(c2ccccc2)C1c1ccccc1,14
COc1ccc(Br)c(-c2nnc3n2NC(c2ccccc2)S3)c1,11
Cc1c(C(N)=O)sc2ncn(CCO)c(=O)c12,17
COc1ccccc1N1CCN(Cn2nc(C34CC5CC(CC(C5)C3)C4)n(-c3ccc(Cl)cc3)c2=S)CC1,10
Cc1cc(/N=C2\C(=O)N(S(C)(=O)=O)c3ccc([N+](=O)[O-])cc32)ccc1N1C(=O)c2ccc(Cl)cc2C1=O,18
Nc1[nH]c(=S)nc2c1C(c1c(-c3ccccc3)[nH]c3ccccc13)C=C(c1ccccc1)O2,2
O=C(CSc1nnc(Cn2cnc3ccccc32)o1)Nc1ccc(F)cc1,24
S=C(Nc1ccccc1)Nc1nc(-c2nnc(S)n2-c2ccc(Oc3ccccc3)cc2)cs1,8
O=C(NS(=O)(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1)c1cccs1,12
Clc1ccc(/N=C/c2cccs2)cc1,19
CCCCCCC(O)C/C=C\CCCCCCC(=O)N1N=C(C)CC1=O,10
O=C(NC(=S)Nc1ccccc1[N+](=O)[O-])c1cn(CCO)c2c(cc(Cl)c3ncccc32)c1=O,8
O=C1c2ccccc2C(=O)c2cc(N3CNC4NNC(Nc5ccccc5)C4C3=O)ccc21,20
CCCCc1nc(Cl)c(-c2cc(-c3cccc4ccccc34)nc3c2C(=O)c2ccccc2-3)n1Cc1ccccc1,6
Cc1ccc2c(c1)C(Cl)=C(Cn1cc(COc3ccc4ccc(=O)oc4c3)nn1)CCO2,18
Cc1c(C(=O)C2C(=O)N(c3ccccc3)NC2C)oc2ccccc12,19
O=C(NS(=O)(=O)/C=C/c1ccccc1)c1cccs1,10
COc1ccc(C(=O)n2nc(C)c3nnc4cc(Cl)c(F)cc4c32)cc1OC,9.29
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCCN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5-c4ccc(F)cc4)CC3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,5
COc1ccc(-n2c(Sc3sc(N)nc3C)nc3ccc(C)cc3c2=O)cc1,8
CC(=O)N1CCN(Cc2cn(CCCCCCOc3ccc4c(C)cc(=O)oc4c3)nn2)CC1,17.1
CC1(c2cccc(O)c2)NNC(=O)CO1,26.2
N#Cc1c(NN)nc(NN)nc1-c1c(-c2ccccc2)[nH]c2ccccc12,10
COc1c(C(=O)O)c(O)c(NS(=O)(=O)c2ccccc2)c2occc12,10
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1ccco1,14
O=C1CC(c2ccncc2)=NN1C1CC(C(F)(F)F)Nc2c1cccc2C(F)(F)F,12
N#Cc1ccc(Nc2nc(Oc3ncnc4ccccc34)nc(N3CCCCC3)n2)cc1C(F)(F)F,22
O/N=C/c1nccn1-c1ccc(F)cc1,9.8
COc1ccc(Br)c(-c2nnc3n2NC(c2ccc(Cl)cc2)S3)c1,16
Clc1cc(Cl)c(Cl)c(-c2nc(-c3cccnc3)cs2)c1,10
CC1NC(=O)C(C)(CC(=O)O)NC(CN)OC(CCS)NC(=O)c2ccccc2NC1=O,7.2
Cc1cccc(N2C(=O)C(Cl)C2c2cc3ccccc3nc2Cl)c1,16
CCN1CCN(CC2SC(c3ccc([N+](=O)[O-])cc3)N(c3ccc(Nc4nc(Oc5cc(=O)n(C)c6ccccc56)nc(N(C)C)n4)cc3)C2=O)CC1,18
CN1C(=O)C2C(c3cccc4ccccc34)CNC2N(C)C1=O,20
CCCCCCCCCCCCCCCCCC(=O)Nc1ccccc1O,11.9
Cc1ccc(S(=O)(=O)n2c(-c3ccc(-n4cncn4)cc3)nc3c(F)cc(F)cc32)cc1,12
Nc1nc(COC(=O)c2c(Cl)cc(Cl)cc2Cl)cs1,10
Cc1nn(-c2ccccc2)c(Cl)c1/C=C/C(=O)C1C(=O)NC(=O)NC1=O,27.2
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(/N=C/c5ccccc5C(=O)O)cc4)nc(N(C)C)n3)ccc12,11
Cc1ccc2[nH]c(-c3ccccc3)c(C3C=C(c4ccc(Cl)cc4)Oc4[nH]c(=O)nc(N)c43)c2c1,0
O=C1c2ccccc2C(=O)N1OCCN1N=C2C(SC3=NC(c4ccccc4)(c4ccccc4)C(=O)N32)C1c1ccc(Cl)cc1,9
CCCN(CCC)Cc1cccc(/C=N\NC(=O)c2ccncc2)c1OCC,18
COc1ccc(C2C(Cl)C(=O)N2c2ccc(-n3c(Cc4ccccc4Nc4c(Cl)cccc4Cl)nc4ccc(Br)cc4c3=O)cc2)c(O)c1,6
N#Cc1c(Sc2ccccc2)nc(SCc2ccc(Cl)cc2)nc1-c1ccccc1,10
O/N=C(\Cc1ccc[nH]1)c1cn(-c2ccc(Cl)cc2)nn1,0
O=C1C(Cl)C2(C(=O)Nc3ccccc32)N1c1ccc([N+](=O)[O-])cc1,17
O=C(NCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(O)cc1)NC(=O)c1ccccc1,18.5
O=c1c2cc(I)ccc2nc(Cc2ccccc2Nc2ccccc2)n1NC1=NNC(c2cccc([N+](=O)[O-])c2)C1,19
COc1ccccc1Nc1nc2c(-c3cccc(F)c3)nc3ccccc3c2o1,21
O=C1N/C(=N\c2cccc(Cl)c2)S/C1=C\c1cccc([N+](=O)[O-])c1,9
Fc1cc(-c2nnc3n2N=C(Nc2cccc(Cl)c2Cl)CS3)c(Cl)cc1Cl,17
CCOc1c(/C=N\NC(=O)c2ccncc2)cccc1CN(c1ccccc1)c1ccccc1,22
COc1cc(C2CC(c3cc4ccccc4o3)=NN2)ccc1O,0
C/C(=N\n1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O)c1ccc(Cl)cc1,4
CC1NN(c2ccccc2)C(=O)C1C(=O)c1cc2ccccc2o1,33
Cc1nn(C(=O)c2ccccc2)c2c1nnc1cc(Cl)c(F)cc12,11.06
Oc1c[nH]/c(=N/c2nc3ccccc3[nH]2)[nH]1,11
CCSc1nnc2n(C)c3c(=O)n(C)c(=O)n(C)c3n12,19
COC(=O)[C@H]1[C@@H](C(=O)OC)[C@@H]2C=CC=NN2[C@H]1C(=O)c1ccc(F)cc1,18
Cc1cc(=O)oc2cc(Oc3nc(Nc4ccc(/N=C/c5ccc(O)cc5)cc4)nc(N(C)C)n3)ccc12,18
Cc1ccc2nc(Sc3cnc(N)s3)n(Cc3ccccc3)c(=O)c2c1,8
C/C(=N\Nc1nc2ccccc2[nH]c1=O)c1cc2ccccc2oc1=O,0
COc1ccc(S(=O)(=O)ON2C(=O)CC2CBr)cc1,0
CSc1ccc(NC(=O)NCCn2c(-c3ccccc3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,19
CN(C)c1ccc(C2C(Cl)C(=O)N2NC(=O)NCC(=O)N2c3ccccc3Sc3ccccc32)cc1,12
CC(=O)n1nc(N2CCCC2)c(C#N)c1N,6
N#Cc1c(-c2ccco2)nc(=S)[nH]c1N1CCCCC1,16
Cc1cc(C)cc(-c2nnc(-c3ccccc3COc3ccccc3C)o2)c1,11
